calculation_time_oracle,execute_time_oracle,fake_location,final_location_oracle,finish_covarianceoracle,goal_location,how_far_from_goal_oracle,init_covariance,move_base_status_aborted_oracle,move_base_status_finish_oracle,real_location
0.14767789840698242,64.16594696044922,"(-1.5025784315302402, -4.5735324699072475)","(-1.7403496477496272, -0.484092665824436)","[0.0022531295242740335, 0.0006839525967785587, 0.0006839525967786697, 0.0014753929338173766, 0.0011526662586801041]","(-1.7269999999999994, -0.45199999999999996)",0.034758485219555615,"[0.1258103204632537, -0.02126150351070155, -0.02126150351070155, 0.1829753142622348, 0.06493084714254044]",False,True,"(-1.9769999999999994, -3.052)"
0.13764381408691406,74.26847815513611,"(-0.8409474094903322, -4.000975563922419)","(0.7240047819462542, -5.489002977414374)","[0.005499912078408387, 0.004255943718702859, 0.004255943718702859, 0.006001603939228772, 0.0015080346515314418]","(0.6730000000000009, -5.502000000000001)",0.05263468796788046,"[0.1728921015906717, 0.03340473115619247, 0.03340473115619247, 0.17838268873551755, 0.06243982141280548]",False,True,"(0.6730000000000009, -3.5020000000000002)"
0.1818819046020508,19.841908931732174,"(0.13709541750060739, -3.9428345113460024)","(-2.944690143289698, -5.1053337258263545)","[0.0027400293176871315, -0.00042849490547247626, -0.00042849490547247626, 0.0015802832619193907, 0.000896334051138355]","(-2.877, -5.102)",0.0677721862305265,"[0.14812644408019515, 0.05515336857076614, 0.05515336857076614, 0.14373018952482397, 0.062402333725683164]",False,True,"(-0.577, -5.452)"
0.14229989051818848,25.10355496406555,"(3.7200856070850494, -4.76953550821962)","(3.3763435096017727, -3.2573437081130185)","[0.06840071217190591, 0.06567372529585214, 0.06567372529585214, 0.06558985447341037, 0.0013868716040394218]","(3.3230000000000013, -3.2520000000000002)",0.05361049554920577,"[0.176794149443122, 0.04448671502577284, 0.04448671502577284, 0.19648072673969352, 0.05885584218424896]",False,True,"(4.473, -5.652)"
0.15882110595703125,27.717822074890137,"(-1.8265497963815467, 2.1938956323356225)","(3.9043501555345417, 0.47570979270523406)","[0.003352555590204531, 0.003600313342094541, 0.003600313342094541, 0.013637378587045751, 0.0011295713136986842]","(3.923000000000001, 0.3979999999999997)",0.07991638493373132,"[0.18350435530330955, 0.010123472347257634, 0.010123472347257634, 0.15820913513137258, 0.062441893463259734]",False,True,"(-1.5269999999999997, 1.048)"
0.19396018981933594,40.202282905578606,"(4.5232334301425245, 1.4193082796182468)","(-0.6757157193801318, -1.9025093256953027)","[0.0038670596601012575, -0.000845151564971891, -0.0008451515649721131, 0.0026075119368735855, 0.0013108769998202456]","(-0.7269999999999994, -2.002)",0.11193065582002386,"[0.24569042546560915, 0.0016449248699696994, 0.001644924869967923, 0.23266209708684027, 0.06437030801472697]",False,True,"(3.5230000000000006, 2.0980000000000008)"
0.19789600372314453,69.71429896354675,"(2.8382922472180363, 0.6219991822806084)","(-4.09938295759346, -1.6955947872634702)","[0.0014810569070000668, 0.00023054225492291636, 0.00023054225492291636, 0.001360953689379052, 0.0009477722562549721]","(-4.127, -1.702)",0.028350093147727438,"[0.17945697412697492, 0.0032305851848129924, 0.0032305851848129855, 0.1725618219141867, 0.059323873912023865]",False,True,"(1.3230000000000004, 0.09799999999999986)"
0.19683313369750974,18.919243812561035,"(-0.8431186337278354, -6.003806492975875)","(-0.5307025680212968, -1.562434079468717)","[0.003113307956273903, -0.00015201788502772207, -0.00015201788502772207, 0.001438299563638168, 0.0010682881127911338]","(-0.5269999999999992, -1.5019999999999998)",0.060547394421094365,"[0.14758092634849396, 0.029797398921094675, 0.029797398921094675, 0.1703247264029173, 0.06024972025554424]",False,True,"(-1.0769999999999995, -4.052)"
0.19400405883789065,34.807826042175286,"(-0.5716917826876573, -4.260183885210291)","(0.6357795824442848, -2.2498010946743183)","[0.0017789333821892073, 0.0008657985320252859, 0.0008657985320250638, 0.002975842486123703, 0.0013785173044270076]","(0.6730000000000009, -2.2520000000000002)",0.03728531436977802,"[0.15512656244370948, 0.04398673706699885, 0.04398673706699885, 0.16465382078747126, 0.05850168933014263]",False,True,"(-1.7269999999999994, -4.752000000000001)"
0.18542718887329104,56.23070478439331,"(-3.290287932624462, -5.835400873992806)","(-2.196560569250984, 2.794801474296092)","[0.0015604390382053523, 0.0003726913416288724, 0.0003726913416288724, 0.0022376022743406665, 0.0010028571544870206]","(-2.1769999999999996, 2.7479999999999993)",0.05072468694541507,"[0.1840338294203967, -0.004372905539973715, -0.0043729055399719385, 0.2009915285660746, 0.049829657615580114]",False,True,"(-2.6769999999999996, -4.902)"
20.038429021835327,27.02193284034729,"(-1.7745906272044083, -2.8075755903309734)","(-0.5789605129361814, -4.157983547297961)","[0.0033061986629554507, 0.0019605646969971247, 0.0019605646969971247, 0.0027782906269635532, 0.0010190924698321808]","(-3.4769999999999994, 0.09799999999999986)",5.1489832805566635,"[0.17114059157329098, 0.02689005852335935, 0.02689005852335935, 0.167816751635943, 0.05924080272425572]",True,False,"(-0.577, -4.152)"
20.01577591896057,25.693747997283936,"(-3.3000231106820146, 0.42533130760901255)","(-2.020810837654363, 0.09263088227545635)","[0.0012426551672932717, -0.00013754928382980758, -0.00013754928382980758, 0.0014992892836927603, 0.0014619146930815077]","(1.673000000000001, -0.8520000000000003)",3.8126848818282038,"[0.172643608144198, 0.0035609652063637587, 0.0035609652063637864, 0.16700202779544826, 0.06155448583899052]",True,False,"(-2.0269999999999997, 0.09799999999999986)"
0.19373679161071766,43.16651511192322,"(-2.505429976376856, 0.29347008761668936)","(4.681873955910605, 2.195764237152685)","[0.0063323290292665035, -0.0023291657915986974, -0.0023291657915986974, 0.02517210952748261, 0.0024093244986596683]","(4.723000000000002, 1.9979999999999993)",0.2019951608307157,"[0.18766912842881156, 0.006937362488503185, 0.00693736248850324, 0.1709698447520644, 0.06373951805617985]",False,True,"(-0.827, 0.4980000000000002)"
0.18791794776916504,40.496183156967156,"(0.4009797200096007, -4.876135406815293)","(-3.460404610087915, -2.0969382164383368)","[0.0009593302088255484, -0.00010314704486358295, -0.00010314704486447113, 0.002038851752747206, 0.0008270118883724979]","(-3.4769999999999994, -2.1020000000000003)",0.01735017634375064,"[0.16986362293483367, 0.030086912542015787, 0.030086912542015787, 0.17388402497359934, 0.0650384332648766]",False,True,"(-0.3769999999999998, -4.152)"
0.19879984855651853,41.88477110862732,"(0.9958076269908036, -2.7004203948082037)","(4.669576716989799, -1.1932124857809414)","[0.003779208813647017, 0.0027910971740450208, 0.0027910971740450208, 0.006287592204665238, 0.0014115244103968215]","(4.623, -1.3019999999999996)",0.11833897842853648,"[0.17961142764987403, -0.010860498747461506, -0.010860498747461506, 0.19226624194385433, 0.0627504324598135]",False,True,"(0.0730000000000004, -1.5019999999999998)"
0.18436312675476074,27.910987854003906,"(-1.936549449231103, -2.417791084413723)","(-4.3184938267072726, -0.07938833914513581)","[0.002129671092138352, 0.0005818737085481196, 0.0005818737085480641, 0.0018493168905127366, 0.0011162422024030435]","(-4.327, -0.10200000000000031)",0.024158687685826827,"[0.14355033369977832, -0.033592394776794876, -0.033592394776794876, 0.17692718973039945, 0.06476290555183133]",False,True,"(-3.1769999999999996, -3.202)"
0.18410801887512207,56.60634303092957,"(-3.48418615109453, -4.242127237182371)","(4.409709127411942, -0.8152733482031608)","[0.003938284791498603, -0.0007627920127353249, -0.0007627920127362131, 0.005619624575153304, 0.0010391879511584485]","(4.423000000000001, -0.8520000000000003)",0.03905757604304598,"[0.12957688989420335, 0.02969413840618973, 0.02969413840618973, 0.1662015796408678, 0.0693754257798188]",False,True,"(-2.0269999999999997, -3.9520000000000004)"
0.14403414726257324,45.1842188835144,"(2.807796396916581, -1.3392915465459287)","(2.109353562768972, 2.8382501891993357)","[0.021847352685215427, 0.009676265321677313, 0.009676265321678201, 0.009698610413146014, 0.0017141414539240726]","(1.9730000000000008, 2.7479999999999993)",0.16351572013206486,"[0.18757100283886707, 0.05841875249274864, 0.05841875249274864, 0.1539040407873733, 0.0650147800248136]",False,True,"(3.5730000000000013, -2.652)"
0.1864018440246582,53.02716302871704,"(4.287427971975734, 1.5277181477190083)","(-2.5350264146100763, -4.4730437342666765)","[0.0026806730198165596, -0.0003146414264598718, -0.0003146414264598718, 0.0026185179290862948, 0.001111635135218821]","(-2.5269999999999997, -4.452)",0.02252247951224166,"[0.1857138388491002, 0.012066712619456355, 0.012066712619456132, 0.1902345872723881, 0.05447556902079749]",False,True,"(3.8230000000000013, -0.10200000000000031)"
20.064028978347785,9.027044057846071,"(0.27966621770691713, 2.193735250581591)","(-0.818934701403899, 1.3939524574100852)","[0.19871313330889429, 0.005624204612031836, 0.005624204612032058, 0.17580922921199393, 0.06589639918201241]","(-2.727, 2.2479999999999993)",2.0904808989107027,"[0.19871313330889429, 0.005624204612031836, 0.005624204612032058, 0.17580922921199393, 0.06589639918201241]",True,False,"(-0.9269999999999996, 1.4480000000000004)"
20.028787136077877,23.496499061584483,"(2.144535254012769, -3.1317515207625277)","(0.8711518038662177, -1.6079241791726786)","[0.001168969853158952, -5.220578961573352e-06, -5.220578961573352e-06, 0.001962545284047046, 0.0021734527911422405]","(1.8730000000000002, -0.952)",1.1974708083790044,"[0.18551382312050824, 0.0011181714041137436, 0.0011181714041137436, 0.18073559992248267, 0.06335378399742857]",True,False,"(0.8730000000000002, -1.6020000000000003)"
0.19103479385375974,55.70225811004639,"(0.6127145068584267, 1.3736835582610012)","(3.8188187208994044, -5.554719917126977)","[0.008368729726836222, 0.005201419300945531, 0.005201419300945531, 0.00518838776368824, 0.0008504587501912367]","(3.673000000000001, -5.702)",0.20725472775264386,"[0.19595318775102985, 0.01257813464526368, 0.01257813464526368, 0.17276967245063243, 0.06188038330259922]",False,True,"(0.3230000000000004, 0.24800000000000022)"
0.18953299522399905,41.81794381141663,"(0.7690100035387836, 1.6135999746783807)","(-4.698115244347749, 0.3753903023752619)","[0.004422850705751102, 0.000493768191522026, 0.000493768191522026, 0.004612589851845997, 0.0013052593384995643]","(-4.726999999999999, 0.29800000000000004)",0.08260501202000207,"[0.21514157322087318, 0.005784196863350521, 0.005784196863350521, 0.2111316404621233, 0.05488322293973203]",False,True,"(0.7230000000000008, 2.8480000000000008)"
0.13306212425231936,42.70591282844544,"(2.1102968840662912, -0.13106775556429895)","(4.703114109726738, -4.486420543921545)","[0.020299978280018394, 0.020186634000722847, 0.020186634000722847, 0.023106011683879046, 0.0006465339347563748]","(4.623, -4.602)",0.1406302998812823,"[0.1935015675692715, 0.007322034818780132, 0.007322034818780132, 0.18625829377891534, 0.058411804137815486]",False,True,"(1.7230000000000008, 0.8979999999999997)"
0.11902308464050293,38.18496394157409,"(-3.0233097650069265, 1.5476640848902758)","(-1.0563009482678354, -5.26338873894223)","[0.006574701442283448, 0.0024663772349509117, 0.0024663772349509117, 0.0029947862620005594, 0.0008509626659252511]","(-1.0269999999999997, -5.3020000000000005)",0.048470352277094966,"[0.13892526742550437, 0.016245006862626088, 0.016245006862626088, 0.18293546440271474, 0.06681681680638252]",False,True,"(-3.4269999999999996, -0.2519999999999998)"
0.13322901725769046,52.079118967056274,"(-2.942555154234705, -5.296129709251616)","(-3.5101422249901613, 2.428310940840927)","[0.002496229219435264, 0.0007505476469518158, 0.0007505476469518158, 0.0018685001329821205, 0.0015357551997348977]","(-3.4769999999999994, 2.3979999999999997)",0.04491280677001507,"[0.17029149841817492, -0.026522438152593253, -0.026522438152593253, 0.19153231546033567, 0.05971200295047955]",False,True,"(-3.5269999999999997, -4.152)"
0.1981668472290039,27.318051099777218,"(0.707538432708857, 1.0684580460955746)","(-0.988182956958107, 2.1422713310031205)","[0.0020146043386850554, 0.0005372364830162901, 0.0005372364830162901, 0.0022924235940369186, 0.0019770435061405595]","(-1.0269999999999997, 2.048)",0.10195021667272734,"[0.22559428088114597, -0.00821479983719886, -0.008214799837199749, 0.20831920022286265, 0.05642948617870775]",False,True,"(2.0230000000000006, 2.4979999999999993)"
0.12714910507202148,52.97398090362549,"(-2.3589034886473046, 2.432364112004513)","(-2.1617434953851293, -0.24895588612755887)","[0.0019996651351696926, -0.0008753888948617172, -0.0008753888948617172, 0.0016400874629749207, 0.001002619688490421]","(-2.1769999999999996, -0.3019999999999996)",0.05519455543417319,"[0.17875451712359336, 0.04618317365811464, 0.04618317365811464, 0.1744934779657319, 0.06112613929478225]",False,True,"(-3.4269999999999996, 2.3979999999999997)"
0.20166587829589844,46.20600605010986,"(4.610239745294135, -5.085444728202473)","(4.367342438802829, 2.069702226030218)","[0.03634408134218248, 0.019509611742785538, 0.019509611742785538, 0.021882255446451726, 0.0017917859215290826]","(4.223, 1.9480000000000004)",0.1888019371199844,"[0.17540324278969788, 0.05810943398227231, 0.05810943398227231, 0.19358567414286298, 0.05824323664370097]",False,True,"(2.7730000000000006, -4.852)"
0.18221092224121094,65.74210810661316,"(-4.673552850870819, -3.995844040668095)","(2.2097378317901444, 2.3287369470873)","[0.0018791631413748178, 0.0002726286942440481, 0.0002726286942440481, 0.005960897650480135, 0.0008542860691140767]","(2.2230000000000008, 2.298)",0.03347603653173404,"[0.1728634422045019, -0.038433735004952396, -0.038433735004952396, 0.19033724370823357, 0.06028632425085299]",False,True,"(-4.276999999999999, -2.802)"
20.01591396331787,9.590038061141966,"(3.4424577830693925, -1.712231188754497)","(2.0731387264389394, -2.551939576436618)","[0.18063251449876017, -0.005521710575020933, -0.005521710575020933, 0.19533929353609913, 0.06552112998142987]","(2.2730000000000006, -1.4020000000000001)",1.1671784602727542,"[0.18063251449876017, -0.005521710575020933, -0.005521710575020933, 0.19533929353609913, 0.06552112998142987]",True,False,"(2.0730000000000004, -2.552)"
