calculation_time_oracle,execute_time_oracle,fake_location,final_location_oracle,goal_location,how_far_from_goal_oracle,move_base_status_aborted_oracle,move_base_status_finish_oracle,real_location
0.4390230178833008,38.03503608703613,"(-2.495346553044155, -4.722210347407389)","(-4.742415355404153, -1.7699553809635387)","(-4.8, -1.6999999999999993)",0.09060765209949967,False,True,"(-2.3, -2.8)"
0.3154568672180176,168.78796505928042,"(3.205199065160145, -3.8830525013943924)","(-6.664886739560662, -3.255698233170811)","(-6.55, -3.3)",0.12313248747210125,False,True,"(2.75, -2.4499999999999993)"
0.274569034576416,46.66360282897949,"(-3.11777597708405, -4.084456810325201)","(-2.669852761268032, -1.0963906886217492)","(-2.6999999999999993, -1.0)",0.10099515263683324,False,True,"(-4.1499999999999995, -5.45)"
0.25351619720458984,130.78780388832092,"(6.676109006853029, -2.4666657920831865)","(-1.9182543964871572, -3.799736019187225)","(-2.0, -3.8)",0.08174602974792357,False,True,"(5.0, -2.25)"
0.32877302169799805,147.18887901306152,"(-4.558513693468255, -3.289895032683134)","(7.213429715190404, -3.930556053359194)","(7.100000000000001, -4.05)",0.16472145178241832,False,True,"(-3.8, -5.0)"
0.14677190780639648,67.82715606689453,"(8.126402589331908, 2.6639474796424083)","(-1.1884586065913714, -3.3419371670021785)","(-1.299999999999999, -3.3)",0.11916462738458446,False,True,"(6.800000000000001, 2.6500000000000004)"
0.38045692443847656,165.18611907958984,"(7.818896800825085, -2.935919391560282)","(-5.297291336839596, -5.815478959723168)","(-5.3999999999999995, -5.75)",0.12180543360058105,False,True,"(6.150000000000002, -2.6499999999999995)"
0.27529311180114746,147.44409799575806,"(6.924502520432731, -0.2860255026026351)","(-3.811826949637398, -5.886676735493156)","(-3.8499999999999996, -5.75)",0.1419074057230692,False,True,"(5.850000000000001, -0.1999999999999993)"
0.2449269294738769,106.80734205245972,"(3.3777834001218583, -2.4127786567660783)","(-4.985661995986922, -4.344857554206768)","(-5.0, -4.199999999999999)",0.14556541268394055,False,True,"(4.550000000000001, -2.0)"
0.3219940662384033,34.67919206619263,"(3.004983322196199, -4.061369995837995)","(1.6144423691866598, -4.319030168389346)","(1.6000000000000014, -4.3)",0.02388994216507442,False,True,"(4.300000000000001, -3.8499999999999996)"
0.20031499862670896,133.61041188240048,"(5.471578232347875, 2.9720097185951775)","(0.8671170012393302, -3.1270540651710217)","(0.75, -3.05)",0.14019172920922746,False,True,"(6.550000000000001, 3.450000000000001)"
0.15604281425476074,37.46526002883911,"(-1.6670304495229784, -4.049270510675098)","(3.621272944818507, -4.747509978606234)","(3.6500000000000004, -4.6499999999999995)",0.1016535273720934,False,True,"(-0.6999999999999993, -3.4499999999999993)"
0.20445704460144049,145.90859198570254,"(-5.715942564426926, -1.8171330907094527)","(3.3188198234172366, -1.3532147885321126)","(3.4000000000000004, -1.3499999999999996)",0.08124380551965124,False,True,"(-6.1, -2.8499999999999996)"
20.08123517036438,22.58092403411865,"(6.412820987542421, -5.658929423280587)","(4.779765527247661, -4.4999918762833175)","(4.850000000000001, -1.3499999999999996)",3.150774778021066,True,False,"(4.9, -4.5)"
0.3786509037017822,98.20869207382202,"(0.5045247292943098, -2.698407068537845)","(5.457970907291736, -3.0926606717440683)","(5.350000000000001, -3.25)",0.19082290490773965,False,True,"(-0.34999999999999964, -1.549999999999999)"
0.1974079608917237,88.07640314102173,"(4.898335020730937, -1.1356916784739355)","(-5.203012388164606, -4.544543861594575)","(-5.25, -4.449999999999999)",0.10557640565584694,False,True,"(4.300000000000001, -2.8)"
